
OQ	i have windows 10 i called microsoft was told i 'd have to be transferred to skype for business technical service and of course the line went dead note that i never wanted this , ca n't get rid of it , and it says i ca n't use it anyway i adds minutes to my log in and then forces me to try to close it which i cant __eou__	User
FQ	hi eric , thank you for posting your query in microsoft community try to uninstall and re install and check if the issue still persists step to completely uninstall skype for business http community skype com t5 windows desktop client completely uninstall skype for business td p 3961381 hope it helps __eou__	Agent
FD_NF	link not working at all __eou__	Agent

OQ	i love bing news but now it crashes at startup and returns to start menu perhaps this is related to the 8 1 update __eou__	User
FD_IR	hi , run apps troublehooter http windows microsoft com en us windows 8 what troubleshoot problems app uninstall the bing news app __eou__	Agent
FD_NF	tried this still crashing my understanding it has to do with an 'undefined news source' and though i can see an undefined news source if i scroll over before it crashes , i'm unable to delete it and get it to take before it crashes i believe this is going to take a patch from microsoft to resolve i love the app and have been using it for many months i am hopeful and wishing microsoft would address soon __eou__	Agent
FD_PA	1 customize bing news 2 manage categories 3 under each category \( check \( or uncheck \) each source you want also if you include sources under editor picks , then when the sources appear as a section of the main bing page there also appears a check mark which allows each source to be checked or unchecked try removing editor 's pick section __eou__	Agent
FD_PA	create a local login that is not tied to your microsoft account login to that account and see if bing news works __eou__	Agent
FD	this worked for me i found it in a post from feb 24th http support microsoft com kb 2932706 en us __eou__	Agent
PF	will miracles never cease thank you so much , sarah , for sharing this information __eou__	Agent

OQ	for about a week now my maps has n't been working on my windows 8 laptop if i try to get directions or even find my current location , which is shown as my location correctly , it says there was a problem , please try again later if i try to get directions from anywhere to anywhere it says the to location can not be found even when the to location is just a major city and not a street address __eou__	User
PA	hello , have you tried bing maps using inprivate session \? press ctrl shift p to launch an inprivate browsing window and retry bing maps if it works for you using inprivate browsing , follow these steps to optimize internet explorer http www wikihow com do a complete internet explorer optimization __eou__	Agent
CQ_FD	it 's the app on the desktop , not the internet explorer version i can use it with firefox , i was talking about the app tile __eou__	User
PA	thank you for clarification run the troubleshooter for windows apps if you have problems with an app from the windows store , try this app troubleshooter run troubleshooter help from microsoft troubleshoot problems with an app http windows microsoft com en us windows 8 what troubleshoot problems app if still experiencing issues after following the steps above , run the following scans then retry map app http answers microsoft com en us windows wiki windows8 1 update troubleshooting component store system files 8acbd614 678d 42b9 859c 56d3e6f8342a if none of the above works in resolving the map issue , perform a pc refresh http windows microsoft com en us windows 8 restore refresh reset pc __eou__	Agent

OQ	split from this thread hi there , myself and several colleagues are experiencing the same issue as the above users can you let me know if there 's a known fix \? our business relies on using ppt to convert to pdf so it 's delaying our work our it support team have been unable to help and have escalated it further so any help would be much appreciated thanks , maureen __eou__	User
FD_IR	hi maureen , to narrow down the issue , please confirm the information below thanks , renaemily __eou__	Agent
FQ	hi maureen , do you still have the issue \? thanks , renaemily __eou__	Agent
CQ	when i got stuck in same situation , i have tried this solution hopefully it works for you too so try it when error displays while saving powerpoint document , avoid saving the file by clicking on cancel go to tools , select macro and click visual basic editor select user form with activemovie control further , in file menu click on remove userform name and click no again go to file click on close and return to microsoft powerpoint and exit powerpoint from file menu __eou__	Agent

OQ	i love the daily images we see on our screens and want to know how to collect them and or where to go to view them all i also like to know where they are from and of what \? can i get connected to a location within bing for this info or link \? thanks joy __eou__	User
PA	http www bing com maps \? form z9lh2 https support google com chrome answer 142065 \? hl en __eou__	Agent
PA	hi , try here http binghomepages com or here http www istartedsomething com bingimages \? m 2 y 2013 to view info about the image , hover your cursor over the info icon \( lower right \) or click on it to see more information __eou__	Agent

OQ	i can no longer edit a ms word doc i keep getting the message your account does n't allow editing on a mac not sure why purchased this ms word program june 2016 through my school with my new macbook air i no longer work there , but should n't i still have access to the account \? __eou__	User
PA	hi lisa , the message indicates that your word is properly not activated please follow the steps below to check that you have been assigned the right office license 1 log in to office 365 portal \( portal office com \) 2 settings office 365 subscriptions 3 under licenses section , make sure you have been assigned the the latest desktop version of office license if you have been assigned the correct license , please follow the steps below to see if the issue can be fixed 1 make sure you are connecting to the internet 2 sign out account and quit office apps 3 go to the library folder and open group containers ctrl click each of these folders if present , and move to trash ubf8t346g9 ms ubf8t346g9 office ubf8t346g9 officeosfwebhost 4 restart office then sign in with your account thanks , jamesjanice __eou__	Agent
CQ_FQ	how do i get to the library folder \? this is very helpful lakeya __eou__	User
PA	hi lisa , right click finder in the dock go to folder type library regards , jamesjanice __eou__	Agent

OQ	started today with diet tracker as usual and input breakfast food amounts went in to change some of them \( i sometimes use 1 2 a serving , sometimes 2 times the serving \) , put the changed values in and moved on when i checked again when inputting some additional values , the original values , not the changed values , were back in place also , the first box on the left of the screen , which usually has an x for removing that line item , was not there so , i cannot even go in , remove the item and put my new values in anyone else get this problem \? \? \? __eou__	User
IR_PA	hello william , thank you for visiting microsoft community and providing us with the detailed description about the issue as per the description , i understand that you are experiencing issue with app and diet tracker change to quantities i certainly understand your concern and will try my best to help you i really appreciate all your efforts in trying to fix this issue in order to understand the issue more clearly , i would request you to kindly provide me with the following information there is a possibility that this issue might have occurred either due to hardware software or due to system files that have gone bad in the system i would suggest you to follow the methods given below method 1 how to run the modern ui app troubleshooter , please follow the steps in the link provided below note the modern app troubleshooter is a built in troubleshooter that can detect and fix most of the app errors automatically so , i would suggest you to download and run the modern app troubleshooter to fix any app errors you can download it here http download microsoft com download f 2 4 f24d0c03 4181 4e5b a23b 5c3a6b5974e3 apps diagcab if the issue persists , follow method 2 method 2 what to do if you have problems with an app , please refer the link below http windows microsoft com en us windows 8 what troubleshoot problems app note the windows store will automatically notify you if there s a problem with an app and try to fix the problem if you continue experiencing problems with an app , or if you 're unable to open the store , try running the apps troubleshooter this tool can automatically identify and fix some problems with apps and the store it 's only available in english , but will work on pcs running any language if the issue persists , follow method 3 method 3 how to temporarily disable antivirus program , please follow the steps provided below and check if it helps note antivirus software can help protect your computer against viruses and other security threats in most cases , you should n't disable your antivirus software if you have to temporarily disable it to install other software , you should re enable it as soon as you 're done if you 're connected to the internet or a network while your antivirus software is disabled , your computer is vulnerable to attacks also , you may try to uninstall and reinstall the app and check if that helps i hope this information is helpful please do let us know if you need any further assistance , we will be glad to assist you thank you __eou__	Agent
FD_NF	none of these worked if fact , the app kept telling me i was not connected to the internet but , i fooled it , i was connected the whole time a lot of good that was i still have the problem with diet tracker __eou__	User
PA	hello william , thank you for keeping us posted i really appreciate all your efforts in trying to fix this issue this issue can also be a case of user profile corruptions just for diagnosis , i would suggest you to try and create a new user account and check if it helps please check if the issue persists on a different user account if you don t have a different user account , i suggest you to create one and check if the issue persists please follow the steps given below create a user account http windows microsoft com en us windows create user account create user account windows 8 i hope this information is helpful please do let us know if you need any further assistance , we will be glad to assist you __eou__	Agent

OQ	hello whenever i open a new office word 2007 document the line spacing is always set at 1 15 and the paragraph spacing is always double spacing i have to manually change it to 1 0 and remove space after paragraph i would like it so when i open any and all new docs that the line spacing is always 1 0 and the paragraph spacing is always single spacing can anyone please instruct me how to do this \? thank you __eou__	User
PA	when using the 'modify style' dialogue to modify the format to suit your requirements , ensure the 'new documents base on this template' option is chosen __eou__	Agent
CQ_FQ	hi paul , thanks for your reply i'm new at this if it is n't asking too much but would it be possible for you to walk me through the steps to do this \? any help would be greatly appreciated if it 's too involved i 'll understand , no problem thanks __eou__	User
PA	see http wordfaqs ssbarnhill com customizenormaltemplate htm for instructions to modify default font and paragraph formatting __eou__	Agent
FQ	hello russell , thanks very much for your prompt and accurate answer very much appreciated ! if i'm allowed , may i ask you one more question please \? \( i hope i use the correct terminology here \) when i open a word 2007 created document on a pc with a newer version of word , do some work on the document and then save the changes , some of the formatting in the newly saved document has changed for example , some of the words in the newly saved document are now butted up against each other like this sometimesinthemorning instead of having the space between the words this does n't happen with all words , only some words , but it does happen throughout the entire document is there any way to prevent this from happening \? __eou__	User
PA	this is certainly not something that should be happening when you open a word 2007 document in a newer version , the title bar will tell you that the document is in compatibility mode unless you explicitly resave the document in the newer format , it will remain a word 2007 document and should be displayed the same if you save in the newer format , it 's conceivable that some formatting would be changed , but you should n't be experiencing what you 're seeing i'm guessing that this is a display issue only and that you do n't see this in print preview \( or at least not when you print \) \? if so , there are a couple of settings that may help if neither of those helps , you might check for an updated display driver for the computer __eou__	Agent
GG	hi russell , thanks so much for your help with this , it 's very much appreciated ! __eou__	User

OQ	i'm using msn on windows 10 and i received junk email from my own email address sample below , i get these by the hour 30 40 daily do you like sex with asian girls less than 25 years old \? they 're waiting for you how can i stop this as i cant block my own address \? moved from windows windows 10 security privacy pc __eou__	User
PA	hi shelly , it seems likely that either your computer or your email account is infested with a malware if this is the case , we suggest that you run a full virus malware scan on your computer also , check your sent folder to make sure the junk messages are n't there if the said junk mail is there , that 's a sign that your account was compromised you can also check your recent activity page \( https account live com activity \) to make sure all successful connections come from your own isp 's address space in addition to this , enable a two step verification on your email account you may also try changing your email address , then check if you 'll still receive the same junk mail let us know the outcome __eou__	Agent
CQ_FQ	thanks for your reply , i have double check for malware nothing found , i log in the activity page and saw that some one from china was trying to sign in my account today but was unsuccessful , i check my accounts and followed all the instructions to ensure that my account was secured , i had changed my password and updated my profile and as i type this email i received xxxxx junk email from my own email address below is samples \( do n't feel like you can fully satisfy your partner \? \) russian or asians girls to fxxck \) how can i stop or permanently block these senders using my my own email address help help __eou__	User
PA	if the same thing is happening , then you can send a report regarding the issue on your email account you can refer to this article deal with abuse , phishing , or spoofing in outlook com regards __eou__	Agent
FD	thanks for reply much appreciated i had block and report email form a great number of these site , however this morning i got 29 junk email with very inappropriate messages form my own address , i really wish that there is a solution to this problem can anyone there shed some light on this problem __eou__	User
RQ	did you ever figure this out \? i have the same issue i 've run both virus and malware scans with no threats detected there are none of the porn emails in my sent folder my ip address is correct i do not want to change the email address i 've had since the beginning of time very annoying and frustrating ! __eou__	Agent
FD_PA	if you 're still receiving the same email , then try managing the junk folder of your email you can follow other helpful steps from this article help keep spam out of your inbox in outlook com feel free to post back __eou__	Agent
FD_NF	did not resolve issue in fact im getting more , 87 in a day __eou__	User
FD_PA	there is no good way to protect against a spammer using your own address as the sender address it 's the nature of email in its current state make sure you are not a contact for your own mailbox , then set your junk filter to exclusive that 's about the best you can do with plain outlook com alternatively , you can filter your mail through another mail service that does a better job of detecting junk you 'll still be able to send or reply using the outlook com \( or msn com or hotmail com or live com \) address from the other service __eou__	Agent

OQ	i use windows 10 microsoft edge since the last update , i 've had problems with outlook my mouse moves when i do n't want to move it jumps to a different location when i start typing here in the community , the page just moved up a little and back down what 's going on \? i also use mcafee and have run a complete scan it did n't find any problems __eou__	User
PA	to me , this sounds like you might be using a laptop and accidently allowing your hand to brush the touch pad to cause the cursor to jump all around __eou__	Agent
PF	that could be the answer i'm going to check it out thank you i also started using the beta version of outlook seems to act better __eou__	User
PF	i had the problem a time or two my trackpad was just a little too sensitive so i have to turn it off when i am doing straight typing and use a cordless mouse to do my work __eou__	Agent

OQ	split from this thread i can not enter to power point __eou__	User
IR	hi alejandro , to troubleshoot this issue , we need information in detail could you please provide the following information \? thanks , ronald __eou__	Agent
PA	there are several possible explanations as to why you ca n't use powerpoint 1 you 've been working off line for a while and office has n't connected with microsoft servers to check for updates and verify your install is legitimate cure connect to the internet and let office check your log in 2 your copy of office thinks it 's not logged in cure open powerpoint in the template gallery , click the circle in the upper left corner if you 're not logged in , then log in if it says you are logged in , then log out , restart your mac , and then log in 3 you bought an office 365 subscription and your subscription expired cure renew your subscription 4 you installed microsoft office but have not yet activated your software activate office 2016 for mac office support __eou__	Agent
FQ_IR	hi alejandro , are you still getting the same issue \? let us know if still need help regards , ronald __eou__	Agent
JK	i marked your first response as answer so that alejandro will see your follow up message to everyone here i the forum __eou__	Agent

FD_OQ	i turned on my laptop and the usual screen with the date and time showed up i clicked to open up the login screen the password box was not there but my name and email and my picture was there \( which , by the way is the default one \) i tried turning off then turning my laptop back on and it did n't work i tried changing my password the log in box was still not there i tried changing my name on microsoft live and it did not update my name on my laptop please help this is really urgent as i need to do work on my laptop but cannot log in __eou__	User
FD	changing your name on the microsoft website wo n't update on your laptop until after you login again it does n't communicate to the microsoft servers until after you login \( to protect your security \) what happens when you click your picture \? __eou__	Agent
FD	nothing seems to happen when i click my picture __eou__	User
PA	is there perhaps a left pointing arrow near your account tile on the login screen \? you can try that to access alternate accounts if that does n't work , let 's try to restore back to the last day it was working at the bottom of the login screen , you 'll see a power icon hold the shift key on your keyboard while you choose the restart option after a few seconds , some options will appear here you can use troubleshooting and then system restore this restores backups of your registry and system settings , but doesn t touch any of your files it only takes a couple of minutes there are also more intense recovery options \( refresh and reset \) , but i do not recommend those right now , because they are more advanced __eou__	Agent
FD	unfortunately there is no power icon here is a image of my lock screen with my surname and email blocked out for my safety __eou__	User
FD_PF	i left my computer for 30 minutes or so when i returned and turned my laptop back on i was able to restart my computer using the power icon i think it may have been because my computer was in hibernation mode or something i was then able to log on as usual thank you very much for your help ! __eou__	User
FD_RQ	just had mcrosoft updates , now there is no box for password when i turn computer on only background picture tried turning on and off several times , same result __eou__	Agent

OQ	hi , i have the skype app on my laptop , my samsung s5 and also on my samsung tab e i know i can make a call from any of these devices however , when someone calls me on skype what device will the call be directed to \? how do you determine which device the call will be calling \? also , how do i know what version of skype i have on my devices because i want to be sure to have the latest version thank you for helping this novice on the technology devices \) julie __eou__	User
FD_PA	hello jacob , welcome to the skype community forum ! i know this can be confusing sometimes please be advised that if you are signed in to your skype applications on every device , all will receive the call however , the device with the fastest internet connection will be the first to receive the incoming call to know the skype version on your computer , please refer to this link what version of skype am i using on my computer \? for mobiles and tablets , kindly check this link what version of skype am i using on my mobile or tablet \? to have the updated version , download from here latest skype version should you have further queries , please do not hesitate to reply to this post thank you __eou__	Agent
GG	thank you so much joseph for your quick response i really appreciate your help julie __eou__	User
JK	hello jacob , thank you for your reply i d be closing this case as resolved should you have further queries , please do not hesitate to contact skype community regards __eou__	Agent

OQ	i am trying to sum different cells some of them cointain a formula , others some values exemple 3 , 4 5 , 6 a1 b1 b3 b4 b5 2 , 3 b1 b2 b3 b4 b5 4 , 5 5 , 6 3 , 4 1 , 1 1 , 3 c1 c2 c3 c4 c5 the cell is emply because there is a formula , specifically an iferror iferror \( vlookup \( a2 '9' ! a c 2 false \) \) what can i do \? i cannot do 3 , 4 5 , 6 a1 b1 2 , 3 b1 4 , 5 5 , 6 3 , 4 1 , 1 1 , 3 c1 c2 c3 c4 c5 neither substitute in the iferror function with 0 thank you moved from office excel windows 10 office 2016 __eou__	User
PA	you can use sum , as it will ignore text sum \( a1 b1 , b3 b5 \) , sum \( b1 b5 \) , etc __eou__	Agent
FD_PA	hi , not sure if it will help but avoid using spaces to mask errors is a space , is an empty string __eou__	Agent
FD_NF	no , i cannot use this solution i need something more flexible because i might need to add new columns in the between __eou__	User
PF	ok it works also with columns in the between thank you __eou__	User
GG	thanks __eou__	User

OQ	hi , i am struggling to figure out why when i press the bullet button to format the texts in the table , the bullet only formats the first line break for example , if i copy an excel text from a cell with line breaks like this apple oranges cabbage and paste it into a powerpoint table cell and press bullet , only the first bullet will have a bullet while the others have hanging indents like this apple oranges cabbages i would like the text within the table cell to look like this apple oranges cabbages currently , i have to manually create the bullets by erasing the pre made line breaks from excel and pressing enter however , this can get tedious is there a way to fix this problem \? thank you __eou__	User
CQ	how were the line breaks in excel inserted \? did you select the text \( not the cell \) in excel before copy \? __eou__	Agent
FD_IR_PA	hi deborah park , based on your description , when you click the bullet option , only the first text are formatted with the bullet i would like to suggest you ensure you have selected the whole text , and select the bullet in powerpoint you can find more details in this article add bullets or numbers to text if the issue persists , could you please provide detailed steps and related screenshots about how you copy an excel text from a cell with line breaks and encounter the issue , so we can better understand your situation and help you \? regards , yogastephanie __eou__	Agent
CQ_FD	the line breaks were inserted manually using alt enter i selected the cell , not the text to copy all the tables in powerpoint at once __eou__	User
PA	i think you will find you need to select the text \( f2 or double click \) in one cell at a time and paste into the table the office clipboard can store the text from each copy __eou__	Agent
IR	hi deborah park , have you checked the above \? regards , yogastephanie __eou__	Agent
PA	that is almost certainly not the answer so maybe the msft expert who marked it as such and who does not appear to have tested it could unmark it if the poster is selecting the whole cell in excel he she will not get the bullets expected pretty sure they will find they need to select text in excel __eou__	Agent

OQ	i 've used skype frequently for years it does n't work anymore if i want to download a new version of skype , it tells me mac os x 10 6 is enough \( as i work on a mac 10 7 5 \) , but when i try to install it , it does n't work , as my computer tells me i need to upgrade to mac os x 10 9 any idea how to proceed \? would love to continue using skype on my macbook air which is only 6 years old and still works fairly well thanks much in advance ! __eou__	User
PA	unfortunately , skype will no longer work with os x versions 10 8 and earlier if you 're unable to update the os \( an issue i encountered on my ancient imac \) , skype for web should still work for you __eou__	Agent
PA	hello daniel , welcome to the skype community if you 're device is no longer supported , you can stay in touch with friends and family using another skype supported device , or skype for web the latest versions of skype for all supported devices are available to download , and you can sign in using your same skype account hope this information helps us let me know if you need further assistance thank you __eou__	Agent

OQ	kannada is not rendering the text correctly in ms word 2016 on windows 7 but powerpoint 2016 is rendering correctly excel 2016 is correct with nirmala ui font , but fails with tunga font strangely , ms word 2016 on windows 10 renders the same text correctly __eou__	User
PA	hi , this issue with fonts on your office application could have happened due to corrupted or outdated application we suggest that you run offcat , you can download and follow the steps provided on this article we also suggest that you repair office , you can follow the steps provided on this article let us know if you need further assistance __eou__	Agent
FD_NF	brittany , thanks for your response i ran the officecat tool there were no issues found i repaired the office installation still same problem i have checked the same text in two other systems with same configuration the issue is repeatable in all the systems please copy the text into ms word 2016 \( 32bit \) , excel and powerpoint on a windows 7 \( 64bit \) apply tunga and nirmal font , you will notice the issue __eou__	User
FD_PA	the common reason with this concern is about compatibility , we suggest that you submit your query using the office uservoice we consider suggestions and comments provided by our users these queries are being collated , reviewed , and can be considered for future updates regards __eou__	Agent
FD	thanks yes , its compatibility with unicode standard but a bug in ms office i am already been pushed around 5 different places to report a bug hopefully , this is the last stop __eou__	User
CQ_FQ	brittany gal , do you work for microsoft \? you have given me a link to 3rd party website ! __eou__	User

OQ	i have a document that if i open it i can not see parts of the text that are within a table see below however , if someone else opens the document they can see all the text any suggestions \? or has anyone encounter this issue \? __eou__	User
PA	hi , hidden text is text that has the hidden attribute applied in word , hidden is a text attribute just like italics or bold you can control whether hidden text is displayed or printed when the display of hidden text is turned off , the text is not deleted , its display is simply suppressed it is not shown when you later display hidden text , it will all be displayed again in your case , the document it may be corrupted or just a misconfigured setting to rectify this concern , kindly follow the methods provided on the article below how to troubleshoot damaged documents in word for any other concerns , do n't hesitate to get back to us regards __eou__	Agent
FD_RQ	i'm having the same issue when you print the document the text is there , but when working on the file , it 's not there the cell is not even active to where you can click on it i believe that an update has caused tables that have cells that are merged like shown above , has done something to those cells because it 's not just this current document i'm working on and our office products had an update yesterday i was using this same document on friday without any problems all my saved documents using the same form have lost the text in those cells as well it has something to do with only those cells that have multiple cells in the right columns notice in the above example the 1st 4th rows have the multiple cells in the right and are n't displaying text , nor were they able to be selected the 2nd 3rd rows do not have any issues __eou__	Agent
FD_FQ_NF	hi ryan , i actually had done all those steps before posting the question and unfortunately nothing helped i have 5 pcs that have the same problem where the text does n't show and the row cell cant be selected at all to check for any formatting is there anything else you suggest i can try \? thank you , __eou__	User
PA	your tables appears to have merged split cells the errant behaviour seems to have been caused by a recent office update see https support office com en us article after installing kb 3213656 or kb 4011039 merged table cells don t work correctly in word or outlook 8c7af9eb 9e48 4e1e 8c13 6340ede4acdc __eou__	Agent
PF	thank you so much for your reply that fixed the issue \) __eou__	User

OQ	hi i have skype installed on my mac when we skype the father in law , it wont connect video audio is workin fine but video just constantly shows spinning circle when same person skypes us instead it works first time \? any ideas \? __eou__	User
PA	hello louis74 , welcome to skype community ! please consider the following steps as part of the troubleshooting 1 make sure skype is no longer open quit skype , then in the menu bar click go go to folder 2 type library application support skype into the box and click go 3 drag the file called shared xml to the trash 4 go to the folder that has your skype name , and locate config xml and drag it to the trash 5 empty the trash and then launch skype again please also try to connect to a different internet connection source to test if it will work properly i hope the steps above help regards , __eou__	Agent
FD_FQ	hi , thank you for that response i do n't know why but i do n't have that folder on my imac \? i have done a system search also for those files and it comes up with nothing \? regards james __eou__	User
FD_IR_PA	hello louis74 , that 's pretty unusual the skype folder will not show on your applications folder if it 's been deleted or if skype is not properly installed for now , please consider to uninstall the skype app , restart your device , and reinstall skype to follow up my questions from the previous post , have you tried testing if it will work using another internet connection source \? also , is the issue only happening when you contact your father in law , or is it also happening to other skype contacts \? i will be waiting for your response regards , __eou__	Agent
PF	hi jonel g thanks again for the response i managed to find the files finally they were hidden files and i had to do trickery \( magic \) to find them eventually deleted the files , restarted same same he calls me it works , i call him no video will start on either end i will try a different internet connection tonight unfortunately \( and rather sadly \) this is the only person i regularly skype , but will see if i can find someone else to try with i will also ask them to delete the files also regards __eou__	User
GG	hi louis74 , sure , i 'll keep the thread active and wait for your response to check if the suggestions help i am looking forward to your reply regards , __eou__	Agent

OQ	the new skype version doesnt seem to recognise me at all i cant find my existing skype contacts , there is no photo , i basically just cant use it ! it wants me to start inviting people to skype from my contact list on the phone please help ! __eou__	User
PA	hi michaellagutina , welcome to the skype community forum it is possible that you 're using a different skype account if you have more than one skype account , make sure you are signed in with the correct skype name to check which account you 're signed into , tap the settings button to view your profile i also suggest to sign out and sign in again if you have any additional questions , you may reply to this thread regards , rhiza elindsey __eou__	Agent
FD_PF	thank you i spoke with skype support yesterday , and apparently the isdye was that i signed in with my email address , not my skype name \( both associated withthe same account \) , and for some reason this opened a new acoount for me or something so the issue is now resolved , although i am still confused , as before i could sign in with either and get to my account anyway , thank you for your advice __eou__	User
GG	hi michaellagutina , you 're most welcome ! we 're glad to know that the issue is now resolved please do not hesitate to post in our skype community if you have questions and concerns with skype happy to help ! regards , rhiza elindsey __eou__	Agent

OQ	our microphone is not working __eou__	User
RQ	unable to get microphone to work __eou__	Agent
PA	hello rachelphenson1hannah2 , welcome to skype community ! please make sure that the microphone that you are using is not disabled and is set as default in the computer follow these steps to check this a \) right click on the volume icon and select recording devices b \) now , right click on an empty space and select , show disconnected devices and show disabled devices c \) select microphone and click on properties and make sure that the microphone is enabled d \) you may also check if the microphone that you are using is set as default also , please make sure that you have selected your preferred recording device in the settings of the skype application i hope the information above helps regards , __eou__	Agent

OQ	windows ate my user account libraries' files everyone of them terabytes worth i tried a system restore from 9 13 2017 and searching globally for files i knew the name of nothing all files in documents , downloads , pictures , music , gone the library top folders were still there something wonky with my user profile obviously \? sunday 9 24 2017 , i reinstalled windows from a media creation tool disk and used the do n't keep my personal files option as they were gone anyway i moved my library folders over to d , by using property location move for each then i restored all my files from a cloud based backup archive finally the question in each restored folder \( documents , downloads , music , etc \) there is a desktop ini file from 9 13 2017 can i just not move these ini files into my new installations various libraries folders \? same for the old restored pictures which contains an old thumbs db \? i could just try and see , but i 'd hate to have to re download everything again ! thank you __eou__	User
FD_PA	hi , the ini file is a file used to store information about the settings of a windows folder if you will not move it , the saved settings of the folder will be deleted therefore , all the settings will be back to default hope this information helps in case you need further assistance , kindly reply to us __eou__	Agent
RQ	i do n't understand christine , the files i'm restoring are only data files \( not a system image \) doc , pdf , mp3 , jpg , mp4 , etc i'm downloading them to my desktop and then moving them individually \( not the containing folder \) back into the new installations libraries the ini file i'm talking about is from the restored files why do i need that \? is n't that going to confuse my new library \? edit do n't i feel like the village idiot no , i do n't need it for what i'm doing anyway i just deleted them so this can be marked as the answer should someone have the same question __eou__	User
FD_PA	just to make things clear , you don t need to move the ini files and your old thumbs db since you already did a clean install of windows if there are other things you wish to clarify or need further assistance in the future , we 're just a click away __eou__	Agent

OQ	how to open new blank document by default automatically without having to go through the screen with all the templates to choose __eou__	User
PA	go to file options general at the bottom of the dialog , uncheck the box for show the start screen when this application starts __eou__	Agent
FQ	when i go too file there is n't an options there are only the following my initials , new , recent , shared , open i am an academic is there a different version for academics \? __eou__	Agent
FD_IR_PA	are you using the online version of word \? in that case , many options will be missing compared to the locally installed \( desktop \) version __eou__	Agent
CQ_FQ	yes i am using the online version do i have a choice as an academic \? __eou__	Agent
PA	i'm not familiar with the details of the licensing options for the version you are using i'm guessing that the details depend on which deal your university has made with microsoft see if https www microsoft com en us education buy license microsoft365 default aspx helps __eou__	Agent

OQ	my computer has been randomly crashing for the past several weeks checking the minidump files i notice that one cause has been ntkrnlpa exe at address ntknrlpa exe 859e3 what can be done to fix this \? __eou__	User
IR_PA	can you zip up the minidump files in the c windowsminidump folder and make available \( provide link \) via windows live skydrive or similar site \? the following link has information on using windows live skydrive http social technet microsoft com forums en us w7itproui thread 4fc10639 02db 4665 993a 08d865088d65 __eou__	Agent
FD	here are several of the dump files the computer was crashing also because of a problem with a raid driver which i updated since i did this yesterday the machine has not crashed one day later , still no crashes it appears the updated raid driver has fixed the problem dump file 030210 25506 01 dmp crash time 3 2 2010 5 58 50 pm bug check string page fault in nonpaged area bug check code 0x00000050 parameter 1 0x8dd01cd4 parameter 2 0x00000001 parameter 3 0x82a2c02a parameter 4 0x00000000 caused by driver ntkrnlpa exe caused by address ntkrnlpa exe 859e3 file description nt kernel system product name microsoft windows operating system company microsoft corporation file version 6 1 7600 16481 \( win7 gdr 091207 1941 \) processor 32 bit computer name full path c windowsminidump 30210 25506 01 dmp processors count 4 major version 15 minor version 7600 dump file 030210 20732 01 dmp crash time 3 2 2010 2 02 33 am bug check string page fault in nonpaged area bug check code 0x00000050 parameter 1 0x8059e034 parameter 2 0x00000001 parameter 3 0x82e3f02a parameter 4 0x00000000 caused by driver ntkrnlpa exe caused by address ntkrnlpa exe 859e3 file description nt kernel system product name microsoft windows operating system company microsoft corporation file version 6 1 7600 16481 \( win7 gdr 091207 1941 \) processor 32 bit computer name full path c windowsminidump 30210 20732 01 dmp processors count 4 major version 15 minor version 7600 dump file 022810 25662 01 dmp crash time 2 28 2010 11 19 59 pm bug check string page fault in nonpaged area bug check code 0x00000050 parameter 1 0x94ee3dfc parameter 2 0x00000001 parameter 3 0x82a1e02a parameter 4 0x00000000 caused by driver ntkrnlpa exe caused by address ntkrnlpa exe 859e3 file description nt kernel system product name microsoft windows operating system company microsoft corporation file version 6 1 7600 16481 \( win7 gdr 091207 1941 \) processor 32 bit computer name full path c windowsminidump 22810 25662 01 dmp processors count 4 major version 15 minor version 7600 dump file 022810 20311 01 dmp crash time 2 28 2010 11 13 53 am bug check string page fault in nonpaged area bug check code 0x00000050 parameter 1 0x82133034 parameter 2 0x00000001 parameter 3 0x82e3702a parameter 4 0x00000000 caused by driver ntkrnlpa exe caused by address ntkrnlpa exe 859e3 file description nt kernel system product name microsoft windows operating system company microsoft corporation file version 6 1 7600 16481 \( win7 gdr 091207 1941 \) processor 32 bit computer name full path c windowsminidump 22810 20311 01 dmp processors count 4 major version 15 minor version 7600 __eou__	User
RQ	fighting with the same category of randomly occuring bsods i would appreciate it very much , if anybody would be so kind to have a look at my minidump folder https 1drv ms u s ! ami 0oxqxagdrw2sditxi2xldtuy best wishes , klaus __eou__	Agent

OQ	hi , i ca n't sign in into my skype on android while its working fine on desktop it was working fine before i restarted my phone nothing happens when i tried with correct login details please help __eou__	User
FD_PA	what is did is go to find my device on google and click on play sound link and rename my device and then i try to sign in again with mobile and it works \) __eou__	User
IR_PA	hello josephansari welcome to skype community forum ! have you tried to uninstall and re install skype already \? also , are you seeing any error message whenever you log in \? if so , please let me know by replying to my post thank you and ill await for your reply regards , __eou__	Agent
PF	thanks for the response but i already resolved my issue __eou__	User
PF	thanks for the response my issue has been resolved thanks __eou__	User
GG	you are most welcome ! thanks as well for the update ! please don t hesitate to open a new thread for any other skype related issues or concern regards , __eou__	Agent

